"","GSM456661.CEL.gz","GSM456662.CEL.gz","GSM456663.CEL.gz","GSM456664.CEL.gz","GSM456665.CEL.gz","GSM456667.CEL.gz","GSM456668.CEL.gz","GSM456669.CEL.gz","GSM456670.CEL.gz","GSM456671.CEL.gz","GSM456672.CEL.gz","GSM456673.CEL.gz","GSM456676.CEL.gz","GSM456677.CEL.gz","GSM456678.CEL.gz"
"ENSMUST00000150029",8.5357045719848,8.52238702577705,8.40973100621752,7.52448414731539,8.28617472944833,7.52448414731539,6.91090380580748,7.76982266048765,6.48927235325403,6.75599104378631,6.60028895658437,7.44627130861314,7.56405066199653,6.78657732531694,7.62359909385846
"ENSMUST00000150156",5.65037954159162,5.53488572183468,5.67843261620803,5.94495348425257,5.38379822519822,5.6313604541016,5.60001243965087,5.4811036318018,5.54528453195189,5.69237548914541,5.16515986262966,5.3557649377279,5.71736644882874,5.29718418086652,5.63465437524324
"ENSMUST00000150205",4.71266073835238,4.66892574483797,4.73583718889212,4.92646110237436,4.82060761755244,5.09515706732567,5.01169791797504,4.90743586982656,4.8632535988288,4.94249220704484,4.46013443728914,4.83319080069104,5.01505273497951,5.49742305342855,4.89599305215752
"ENSMUST00000150236",6.10154872530205,5.8217443324455,5.91077385984107,5.09982449812683,5.22922244393127,5.31690895355435,5.18886139342222,5.15876464784616,4.95628082041135,5.20193164389565,5.01040589999112,5.12201674007939,5.16255681340647,5.01731752656296,5.08974358219086
"ENSMUST00000150258",4.84522469641313,4.72301189411441,4.73837036574791,5.2113204824146,5.2283503324599,5.40106386795018,5.34722255305128,5.09067645273771,5.31837334730604,5.32683612667526,5.43004518940177,5.50292247940543,5.36625125335652,5.23147474079468,5.51745322945457
"ENSMUST00000150262",4.62691164611449,4.56778272476039,4.68613448237167,4.41857464273798,4.55005658874204,4.64002721844601,4.39615432806073,4.48874522035209,4.91954455230346,4.80656341375367,4.73638317619164,5.5065345791898,6.19286737026642,6.33319478025005,6.51034040550537
"ENSMUST00000150268",10.3139806878817,10.2706372581057,10.3457156360772,7.12308102085295,7.72382781698001,8.46155388773354,8.4229073053183,7.87990579150164,8.01459375297135,7.83923516957067,8.25996906236819,6.92485718877335,7.33108333450054,6.79827759883477,7.99050011523685
"ENSMUST00000150414",5.95193830982467,5.95991747675033,5.95783267587928,6.0282942708322,6.10286040814354,5.96319170951444,5.90941368076901,5.90782190100312,5.94893731366708,5.94515626635665,5.88830752300593,6.05268227455955,5.98990670447676,6.05604471056827,5.89267041674709
"ENSMUST00000150423",4.76933254278499,4.80400478379,4.83129829839073,5.15284921080142,4.95496300473338,5.56421814743063,5.51403710350088,5.37423365046395,6.60365873048292,6.60923264517183,5.87840868262085,4.98152969925214,5.06722303252406,5.31661705078264,5.03907044352948
"ENSMUST00000150427",8.92061677977153,8.91871366911246,9.15227020659882,6.5934478051645,6.63721190343283,6.69622618789473,6.07613034526598,6.45521829674307,6.04425954878709,5.91781889821736,5.84859124916617,6.12168452672778,6.23199527473568,5.66717978687054,6.27261995945714
"ENSMUST00000150498",3.4316115153922,3.59558148109219,3.16869453222419,3.4914879467248,3.5489857445301,2.90330221885227,3.33710127207398,3.0308220691919,3.24963146075679,3.28452364249374,3.53467155541704,3.76569350433267,3.4458955812409,3.05082995505423,3.30714779875415
"ENSMUST00000150535",4.57318352474985,4.47917062149844,4.69684201461268,4.88306566875893,4.63032422867409,4.99451488247949,4.99349827900095,4.97164306669143,5.00101267462451,4.67732631904669,4.97925385191667,4.91078225385527,5.03412857079608,5.28166122702487,4.81267736490823
"ENSMUST00000150569",6.26646355761456,6.36594824672006,6.2355294005532,6.60659536728116,6.44203635473405,6.44675322731876,6.44491653335782,6.50426114781899,6.62920278029041,6.66266349637728,6.30756840170549,6.46367083711899,6.57668883533433,6.75972306584784,6.80662509164988
"ENSMUST00000150580",5.37465645568616,5.49518874423723,5.42687106814156,5.3928883433635,5.32715493309335,5.32907208339094,5.37465645568616,5.27747030966093,5.34112271826957,5.30387055387175,5.3178544787359,5.308790618852,5.49686314949493,5.45824874198802,5.59526307366703
"ENSMUST00000150598",5.61584624365697,5.84402208597022,5.71613491004936,5.34311584146082,5.72135296074854,5.88511830113287,5.81601009216742,5.81099480802196,5.66981970777258,5.63662577589474,5.6471512689138,5.8800320163305,5.52970205434977,6.13541208967337,5.39014221172645
"ENSMUST00000150620",3.07485568884608,3.25533662953368,3.08859987550857,3.51235042206992,3.24982538328974,3.37900335975019,3.02870616982646,3.37622677538927,3.14744865827409,3.268565572168,3.26886025575527,3.51750831041738,3.14134343988301,4.00314701158953,3.01486787408483
"ENSMUST00000150642",3.5840289432611,3.01285825612265,2.75343412939107,5.27808593280502,5.23202617058608,5.7468665756656,5.88084754618036,5.49187329079672,7.01997430042342,6.62994657540006,6.5554392237209,6.81120334573732,7.72796503816016,6.82678265276361,7.83909307983399
"ENSMUST00000150643",4.86090470950394,5.0655247532683,4.38491716848372,4.85873208974301,5.05977080527335,5.34818364203188,5.40755490715595,5.4022137404226,6.11997116325559,5.85115039487516,6.11180806214924,5.14948556448313,6.41017892393593,6.13324367460119,6.06531712447123
"ENSMUST00000150730",5.74106501094009,5.83630554654776,5.95628296736379,5.9482407550123,5.86173748335209,5.8900772815509,5.79210698809049,6.15800449915816,5.83757073898749,5.91115632919819,5.9035587508487,5.71517894912761,5.87820264606186,5.58536083427965,5.88692839149462
"ENSMUST00000150762",5.75497565373816,5.51250313884141,5.58869947119387,5.71709258004649,5.50106150891895,5.6917796209358,5.60329615069993,5.48006149616655,5.38850826322033,5.46888586705278,5.12604521105228,5.48925487983714,5.52508755332124,5.68794821166514,5.48975796558016
"ENSMUST00000150779",5.37780024055882,5.23782277070195,5.50183414190417,5.41429277603117,5.40916520565399,5.56207843334527,5.40857457075106,5.39158345640255,5.37549454438592,5.58372292000333,5.48325042295644,5.14005307591905,5.24227322147651,5.48537049136565,5.36441439074679
"ENSMUST00000150791",6.96005867197367,6.89417515381601,6.93870016119291,6.99877840017695,6.94971755887917,6.8748725160606,6.81104993001113,6.79003380487612,6.72819576210272,6.82652250301759,6.70993493661682,6.52952542161525,6.66713300130623,6.51214462840139,6.72355926320999
"ENSMUST00000150822",4.66999451771998,4.72209938904688,4.53656933992792,4.84480199043813,4.78963566933669,4.84082243298873,4.59436043498009,5.48521620725915,4.97842300265824,4.84082243298873,4.84563213148156,5.16730348155511,4.60456109550292,5.7858774836004,4.48666530280819
"ENSMUST00000150863",4.33473089544674,4.41200159099694,4.16412895358023,4.46344380900365,4.22117204971302,4.13874872205719,4.12281389783266,4.13991818320294,3.93372085060912,4.01092176287472,4.04437303257623,4.28913288174193,3.90241175798679,3.6107443722778,3.8842938058595
"ENSMUST00000150891",6.10393301708654,5.90775848693918,6.27222824662631,6.94975930957209,7.27129241676611,7.69985345445017,7.71577359007377,7.49370452233089,6.56202429147642,6.78170452468809,7.30324985715049,6.94729741811062,7.28196579709479,6.45261246345278,7.12328995962254
"ENSMUST00000150905",6.55806921470619,6.53522478552993,6.80044151626066,5.52301104661431,5.51060932503736,4.44116850275877,4.18131485757392,3.74576893505577,4.83928439337693,4.2917471938297,4.69511025039527,5.26443248448158,7.13547162437094,5.88270834544319,6.76157099698659
"ENSMUST00000151037",9.4476376831388,9.52084331689519,9.44016717228186,8.61426108838445,8.49650168098412,8.79127824577325,8.55644615078213,8.77177759792298,8.10489982180975,8.26536590877154,8.48044074381075,6.62351694368626,6.98230604048937,6.58093458728723,6.94316543684891
"ENSMUST00000151045",4.30298485412854,4.27752552205482,4.31694980141818,4.38485767561569,4.39122128923863,4.4498761480357,4.36552346510152,4.37063002359952,4.57972972624247,4.65588563947572,4.30387741982106,4.1342511253274,4.36821230356229,4.96633180423663,4.29292042757351
"ENSMUST00000151073",5.84301415555453,5.68861832860244,5.780137073007,6.05481952497294,5.95498148895539,6.04688479274526,5.74725461917054,5.92764395407182,5.65686091274208,5.6316661442747,5.57004583518406,6.41584812668996,6.33016650482987,6.34671960951745,6.69852230172209
"ENSMUST00000151089",4.11547951307545,4.03539993461786,4.10190155693482,3.7187628186154,3.38074029005227,3.49082854406806,3.83954423651387,3.80347936619706,3.66485505632396,3.7281918425391,3.99022673212162,4.49898755239824,3.77661682080256,4.62952562048602,3.90962560732722
"ENSMUST00000151120",7.73666151466183,7.57945358205182,7.87058268315523,7.48206515242294,7.59441132108874,8.31292575424712,8.39104444174257,8.11910175916302,9.5056631411052,9.75451653711342,9.67263630923322,8.11349506900854,9.16683460304135,8.25046991979287,8.87135975077721
"ENSMUST00000151143",7.01051302729541,7.21262406933616,7.03762754424213,6.68062229371134,6.81844885935024,6.01403065202003,5.72431614415975,5.98511667315279,5.75793097566979,5.7049870020003,5.7025637642008,5.58974872271084,5.68675093213431,5.59977638043611,5.62232629518228
"ENSMUST00000151148",5.21133462850509,5.20840342782142,4.94100433286119,4.99060841670938,5.08756002656754,5.27530068445987,5.57190017313045,4.98524654687929,5.66425126009696,5.99767282205496,5.92694210315133,5.62027776358651,6.15128196151898,5.55318888818851,6.02909869592173
"ENSMUST00000151149",8.95405409472327,8.98121978557339,9.13621658605732,7.74127674253846,8.46945834094287,6.98548920140372,6.70414331975217,7.07607315594142,6.24663786895936,6.45548680270058,6.63636379271134,5.42166692377634,6.20593511413627,6.38680993444417,6.25676068452376
"ENSMUST00000151219",8.5475167517939,8.50491627035582,8.56130087662888,7.10988264192091,6.87829076458383,7.67632604944025,7.58251661750848,6.86084398517122,6.38375892495116,5.92841768195996,6.70871634135449,6.00464155083629,6.20980438333388,6.07499261045037,6.33257925798988
"ENSMUST00000151242",7.14382766379644,7.11546298525777,7.26203985334786,6.72094731072614,7.03979858865341,6.20764052770378,6.13977150433558,6.23050640043942,6.95912156678513,6.9202583630423,6.65849560214994,7.13669290202781,7.68578050097168,6.96766222301079,7.91902934722577
"ENSMUST00000151287",8.52230471237148,8.48309532635976,8.26051525563526,9.44523989501577,10.0204228065567,10.9866634856957,11.2328983112339,11.1375599424528,10.3660433449931,9.94250229735649,10.7497280694325,11.6812808292599,10.9858461662047,10.1534435017897,11.2083954873653
"ENSMUST00000151377",4.82721203056611,4.8076836954263,5.00179002174543,5.61808807183491,6.35132362973875,6.30911556988067,6.30091253040213,6.07292777506197,6.73298421389488,6.81990519610724,7.03828145863768,6.11871441125714,7.28623394004576,6.60183879440868,7.21664266151552
"ENSMUST00000151400",4.71147044103167,4.56547822585816,4.76325988801857,4.73150239952484,5.12973654912723,5.03585162770687,4.62118088309412,4.88180206012468,5.05542972008345,5.11451865089143,4.4585463808324,4.85159905635142,4.89741174739554,5.33632329000305,4.74314087763873
"ENSMUST00000151423",5.00449622883702,5.16963610081675,5.29059678093545,4.86675630462973,5.08691669519266,4.80437539151489,4.80277333131168,4.8825997970132,4.76429675538536,4.58403624039499,4.68312550159717,4.88075800581086,4.9312753075046,4.64056683390521,4.56354259686288
"ENSMUST00000151431",3.67736961865521,3.66201858857217,3.84897022363252,3.36511465221443,3.49619513447879,3.50897163722056,3.42243795939195,3.46796194946722,3.4706101697371,3.12099917844415,3.22283412651022,3.33107113275333,3.31464680113175,3.65691330046158,3.49756517982689
"ENSMUST00000151452",8.72570849218766,8.87080005849795,9.0003999910433,8.6867847230159,8.76248963451874,7.89124853272804,7.70232906243283,8.3681582831199,6.67548143917147,6.82332490259655,6.6262169242228,7.54128526059724,7.43937109231242,6.68822693894592,7.21309409064404
"ENSMUST00000151483",5.18004766496777,5.05753493123268,5.22445258460054,5.19869810270109,5.16221229832143,5.19869810270109,5.35451229503963,5.19869810270109,5.19869810270109,5.2269615461997,5.2712735509751,5.19869810270109,5.13686335965959,5.24817579699575,4.98552127248536
"ENSMUST00000151515",5.71058448496935,5.30048933068647,5.4044902259795,6.26038554519659,6.26674924840944,7.62165931647286,7.92100333785267,7.1125887876287,9.01497508764887,8.89500463002456,9.68468610180442,8.27805227008116,9.81788083952152,8.91623016651916,9.84844426539007
"ENSMUST00000151566",9.91088518887625,9.89566446000458,9.8750457642165,7.92284487326665,8.74436930735523,6.6814441832229,6.64112676194827,6.99124284763022,6.03074285521682,5.80235953128981,5.12615787853525,6.45931095675076,7.56729721539986,6.93769053925484,7.66085448350922
"ENSMUST00000151609",5.77628352706081,5.62993643708701,5.68418429034016,4.41369980201719,4.41231367605558,4.21385620981392,4.30625588754832,4.15336994811626,3.99795336878614,4.17537977888836,4.037513625429,4.30301085754079,4.28865305350603,4.47178044927566,4.18792515383896
"ENSMUST00000151627",7.01051302729541,7.21262406933616,7.03762754424213,6.68062229371134,6.81844885935024,6.01403065202003,5.72431614415975,5.98511667315279,5.75793097566979,5.7049870020003,5.7025637642008,5.58974872271084,5.68675093213431,5.59977638043611,5.62232629518228
"ENSMUST00000151698",6.48456443156319,6.46665121411466,6.46665121411466,6.74977895828445,6.65343889966851,6.23475950942589,6.03534506285903,6.2855750813011,6.13154473682595,6.24656387129153,5.84896252151453,6.88474935031,7.23842498466613,6.89593705985678,7.04619958804988
"ENSMUST00000151708",4.21914630543478,3.63524795862201,4.22987364919527,3.6932845238039,3.53320850766665,3.52052410545482,3.47332434390216,3.34357570469893,3.43566299036067,3.43474020739202,3.65965378081871,4.71853376012211,4.45194516570679,4.76316550897359,4.54011496691767
"ENSMUST00000151734",10.6916705105999,10.3078558170373,10.4251862450445,9.81190739005339,10.5176059612722,10.3311646276111,10.6735911257785,10.7383059591133,9.35209619870936,8.93007809757665,9.39300929683404,8.30485504996222,8.37067563383484,7.75331655425977,8.35370908744896
"ENSMUST00000151792",9.67280589909233,10.0317520987875,9.97013603987886,8.70869610740841,8.71888971313738,7.50295146233073,7.34955842073197,7.22714559778434,6.33334674924056,6.40011516092279,5.90768880363458,5.27168202037876,6.94135069134639,6.415729799932,6.55886485317934
"ENSMUST00000151821",6.6977572386693,6.79025614620476,6.8246105789273,6.65428221466287,6.46183320920094,6.39251878321288,6.2559585416681,6.25359398883794,6.5835027268054,6.64237397997423,6.42394109764889,6.30951053595695,6.38188076994488,6.06845926745147,6.40228509798072
"ENSMUST00000151861",7.60371887695505,7.7338276245981,7.5263484991025,7.20711605557396,7.66250474640157,6.27900804487569,6.20188282476287,6.72927375770612,5.82914949128448,6.11821395502105,5.64592792912349,5.75502860102006,6.46224350992177,6.36933823063184,6.67179092957826
"ENSMUST00000151886",3.92466525745481,3.90428760357173,3.67475894174461,4.07099717103222,4.04542324478134,4.16166550615824,3.8462966452061,4.22344281659784,4.12323705702672,4.09439681023075,3.95003625763695,4.43633582180454,4.07042463483778,4.70227121941766,4.27201439729027
"ENSMUST00000151911",7.41989673776022,7.36579464005738,7.53859938701081,6.75883103461646,6.9229912922283,6.68601769019652,6.85768873658532,7.58612240384814,6.14769750922181,5.97395380453977,6.29188481926951,6.3044161177681,6.39965725839528,5.85526824314448,6.50483741214965
"ENSMUST00000152034",5.09482280700725,4.93482377569173,4.98892399878086,5.15496139136237,5.14513857908835,4.91673845377836,5.19686374435551,5.25840372463247,5.13828370498381,4.99820895580165,4.79030721767602,5.47195465501234,5.1596495478511,5.61108542493955,5.16599691596326
"ENSMUST00000152041",6.63931970186149,6.65525384882479,6.86571633114663,7.16039104216633,7.0826469559383,7.48639315656339,7.57103648858603,7.18711155696905,7.08412245551794,7.54590256824554,7.21750089528699,6.78862912894631,6.82890118069803,6.11711803634684,6.83398918267537
"ENSMUST00000152071",6.21750432119006,6.16831223986561,6.08122471281721,5.6328809520674,5.59867122932645,5.31545829367067,4.70832509282841,5.35333852472264,5.02760150869243,4.77152998701689,4.90144967621693,5.34798381084424,5.2625346089198,5.46974024548624,5.32507940992517
"ENSMUST00000152085",4.37003901809612,4.31809561706677,4.39411910236074,4.44917114779276,3.98754179154869,4.34225854945171,4.16313183902759,4.42613529277247,4.68519387791379,4.58709372602061,4.30963985736031,4.16029457123035,4.45872695648055,5.05829706102072,4.34406261980097
"ENSMUST00000152115",9.85631732768428,10.0921119951283,9.83396696423779,7.68981169961872,7.68388096201576,7.86210320986164,7.81458848997863,7.90348869221137,6.53174382327126,6.95676360694961,7.55885025727266,5.85968149086458,6.90945572282977,6.37636501597896,7.3239373357215
"ENSMUST00000152146",4.62153946153868,3.91503261745007,4.50519346925692,4.52759621960639,4.5796403073162,4.33633593388457,4.54337005038026,4.41365345657688,4.49215535247295,4.7412577298421,3.97849901726567,4.16462446584225,4.5373223465023,4.77847900497014,4.68023840343285
"ENSMUST00000152178",8.05750792443707,7.70390973524821,8.05863770292338,7.11847595797717,7.78514042887882,8.36918483491251,8.68854677604729,8.4241466609279,7.52104992360353,7.28037222782056,7.54543910757125,6.64094618544436,6.54368342739354,5.34069089468162,6.29743855185401
"ENSMUST00000152231",5.00511341054184,4.80084699707682,5.02218109202795,4.48838509535907,3.88477599526285,4.74575006709373,4.99072532931017,4.67329051372788,5.43382553195283,5.215299413781,4.87637356727496,4.83993051876732,3.9951775652811,5.24020057840067,4.47225636305038
"ENSMUST00000152242",4.36103622086345,4.13521065852908,4.48712779315126,4.42579649966417,4.36103622086345,4.04437549664155,4.44242062779524,4.54065217217167,4.30691143571965,4.27192405378987,4.35462595179164,4.83498465010499,4.37589740636849,4.09316680321645,4.16940164799475
"ENSMUST00000152277",8.92061677977153,8.91871366911246,9.15227020659882,6.5934478051645,6.63721190343283,6.69622618789473,6.07613034526598,6.45521829674307,6.04425954878709,5.91781889821736,5.84859124916617,6.12168452672778,6.23199527473568,5.66717978687054,6.27261995945714
"ENSMUST00000152283",7.20754534559148,7.64519417530644,7.43291150631993,6.44654500779582,6.32860986168619,6.71685506189895,6.5012648444691,6.66118805482919,6.11919330258932,6.15485694922505,6.25882476703505,6.0237062515014,6.59128120884548,6.16990087822857,6.48442909104498
"ENSMUST00000152286",6.96420051746996,7.06012298116072,7.07690355455532,5.84927476692958,5.87300692231126,5.58814247218394,5.29619904427406,5.38392695337825,5.71988487881694,5.56701766211936,5.3587337582658,5.46762568319164,5.37305426874681,5.24910039704659,5.30706036631009
"ENSMUST00000152327",9.61417640807974,9.8355277619282,9.96495270690734,7.9367415065712,8.18402509045171,8.48544726538568,8.48681666210799,8.40581656223212,8.07041669651129,8.02133838625517,8.61055709638086,8.47518996440677,8.64638643084975,8.3109950289498,9.24338706415208
"ENSMUST00000152363",5.36196305742864,5.32201535483155,5.30144891143058,5.80193664206774,5.515006440725,5.31238283705909,5.17935628500767,5.09322955942383,5.08798467910522,5.32222398915687,5.27647170096701,4.75653886395643,5.28497603172846,5.1383673118219,5.40813433032179
"ENSMUST00000152415",4.4087053186014,4.98715594667017,4.68302547528462,3.96626364648342,4.24928011090152,3.82955125617776,4.13937023456441,4.30570813075945,3.8984295697607,3.88008170996067,3.9279010478831,4.13436196150611,4.25866123167611,4.57614349612325,3.96650225885276
"ENSMUST00000152520",8.83731664065431,8.6128706766296,8.71572703223894,7.23396829641362,7.0495344901787,7.34131982407928,7.3447755183833,7.08491096024114,7.59307523179838,7.65592293315438,7.07548753560425,6.87425035251323,6.93046613648094,6.24436615180318,6.95164095961177
"ENSMUST00000152528",12.4163274165184,12.7924100811953,12.4233039516427,11.281482505389,11.5640958508735,10.8818746805638,11.0232339441077,10.95723711027,10.4867925336566,10.7283614491784,10.4057299790617,9.25265270694261,9.32893373755347,8.76069495689438,9.59258302510293
"ENSMUST00000152543",6.24511372094376,6.18490809375602,6.46810567291748,6.179704757879,6.13770563421301,6.51393735806713,6.04763263578318,6.39037279699546,6.18696285615919,6.07534973162139,6.03285404452214,5.73059733852803,5.69398885477005,5.91045041094104,5.97448251975151
"ENSMUST00000152603",10.4389553748735,10.6985115995072,10.5508999731393,9.93851449250482,10.0146591548253,8.73894024925004,8.28476582113975,8.7317609138234,9.57287995064656,9.28802151234755,9.48265710568796,8.76811368514301,9.31829698152551,8.41131274826046,9.40114761821625
"ENSMUST00000152605",3.65279454722288,4.36197717839453,3.94222486746042,4.33762780951708,4.10305150564915,4.09891260150271,4.14142260656414,4.4341922835302,3.912366069494,4.17834899284432,3.89947757262783,5.11415605870826,3.93303689861269,4.73451930261413,4.18990621754476
"ENSMUST00000152678",5.77713287386443,5.6323854391805,5.71656650120542,5.93285881970036,5.81714891016234,6.05166667382512,6.00176829499746,6.00176829499746,6.13081552897166,6.17552619843755,6.00176829499746,6.37543678581544,6.03037726444023,6.20659127547989,6.01528156943549
"ENSMUST00000152680",7.48739590601877,7.60088359358846,7.79842015868328,6.28465820244843,6.16002062775205,6.59098461037968,6.25582178440164,6.49890299951184,5.7994808505335,5.83926052929509,5.95681923672758,5.85283178403995,6.50845966392389,5.97361021084072,6.30575080932126
"ENSMUST00000152744",4.99509971337399,4.9741096245512,5.0007416133835,5.15217044602844,4.92537837889114,5.05779572601022,5.23360412275151,5.20920132488653,5.09680675926975,5.03184906891744,5.17362411137713,5.2445097419559,5.18337948273714,5.85649887263829,5.21327326938947
"ENSMUST00000152831",5.04519113105244,4.86332968102403,4.95371538845057,5.00033237571062,5.09996818355015,5.00033237571062,5.00033237571062,5.11018342303728,5.0525136917021,4.90681267170698,5.00033237571062,5.00033237571062,5.08857973355633,5.28285106623999,4.93013229909403
"ENSMUST00000152883",4.96381985715062,5.01041315186889,4.87372319222733,4.95992802326007,5.1812059701892,4.98586958074385,5.12567833701195,4.98994223731543,5.2349397253569,5.3118700711423,5.13012727795984,5.32072795870194,5.11720905153577,5.51746519064453,5.17451698196473
"ENSMUST00000152900",5.23477410647859,4.9692623264443,5.08107865610105,5.56857645476042,5.24667266585663,5.26064854948272,5.37826997159741,5.08380838434845,4.62086397757849,4.43941542179557,5.02881488923895,4.91765881170376,4.74337703252686,5.03732431997932,4.81411908398609
"ENSMUST00000152988",4.6345470084202,4.65152189613038,4.615052714626,4.98965292689088,4.70694755011246,4.68416096589712,4.86235918442117,4.78978702624851,5.21984536676412,5.26061573439205,4.89575810811229,5.03083689151685,5.45966815593813,5.68947014973473,5.43462772275981
"ENSMUST00000153040",3.40019689047377,3.56406558700076,3.49118324213761,3.83297677732578,3.57211350273255,4.85554458173357,5.23056894747025,4.46251829823005,6.48066684163978,7.21758665465235,7.18316243368193,6.75507999350758,6.57211420298345,6.29195010566224,7.12445193701809
"ENSMUST00000153065",7.71351311017807,7.71641763922603,7.84804991035882,8.29163903532719,8.39994608418852,8.09311022946465,8.08683666114054,8.31900579144957,8.621776147574,8.57650637088728,8.54816674486599,8.63578999683121,8.6038770006035,7.67444106536981,8.26935002807357
"ENSMUST00000153115",9.22994824059059,9.08848530493864,9.33343878294569,7.47761966932264,8.50663344677461,7.41546421811438,7.02773642141744,8.06501330146369,4.26507868640121,4.33521302195611,4.6937533305531,4.21984846643378,4.14650384476844,3.99425429169677,4.15832736900775
"ENSMUST00000153132",4.13672587223148,4.21121199039925,4.2510352443897,4.16042775682999,4.44313826639972,4.29252585069406,4.48774077943152,4.70666316180962,5.57894322079643,5.93436396828025,5.60182564253903,5.51559271353058,5.92405929217438,5.98669915947096,6.15126993775895
"ENSMUST00000153139",5.80258872536683,5.66778525856345,5.83649096062434,6.14558924455756,5.99387979230336,5.59948945253425,5.59725244965207,5.2587285024064,5.70258280634771,5.37761143255295,5.43177035362313,5.03421250008659,5.96057897605302,5.64873931226162,5.69601591005026
"ENSMUST00000153198",5.84064172910742,5.92512503764294,5.81481062921799,5.86353342357229,6.02727922401413,6.11498856115081,5.76019306075779,6.09637908631007,5.93644189641577,5.87997139997639,5.92055971345213,6.44510579712133,5.74919444404981,6.35181240900462,5.72677584069262
"ENSMUST00000153248",6.84771569757123,6.53522478552993,6.35152746805644,6.85045021911748,6.60044342351934,6.27638359702195,6.13407450799306,6.85551245797576,6.46972545574146,6.53541717548199,6.17824685965853,6.6241024402739,6.46342964439458,7.00047174017208,6.54969454995744
"ENSMUST00000153282",5.79827097255348,5.60468207544132,5.91967138145272,5.68461606346628,5.58654748118224,5.72878275128718,5.67371864609776,5.61146370150309,5.28710739718989,5.43869943378425,5.52334314387822,4.96852508488729,5.31635026704519,5.86509909388156,5.43532120765404
"ENSMUST00000153290",7.9804002022346,8.0300340006312,8.10267674465946,7.17798007356042,7.0827022333936,5.815777430277,5.82131003791132,5.69087232345534,6.08197645715047,5.90647377359092,6.14194741647733,7.34758975473765,8.74295472638972,7.71551778896557,8.36360694724714
"ENSMUST00000153379",10.5072408693119,10.5427529051104,10.3532659912576,8.30412164114424,8.1939590235183,7.99858751596109,7.61905652184366,7.78505542743012,6.7181086313218,6.8256597886017,6.45743150149795,6.31237045905044,6.41606377142026,6.31192533632595,6.06810934006024
"ENSMUST00000153382",6.10706840243458,6.52113807980057,6.23664276811043,6.38968056590528,6.43667274689773,6.23664276811043,6.08935400049434,6.23664276811043,6.23664276811043,6.21291256860664,6.09612371557656,6.38007187585358,6.48311794193392,6.64849229978126,6.10109916490555
"ENSMUST00000153386",5.01810993278167,4.90974303104474,4.8851379836864,4.76416788593509,4.88275809964925,5.03151721133397,4.94390575316863,4.82441310960782,4.73338236148083,4.36453183708873,4.67128107462997,4.48937244369054,5.05435931063002,5.01975237321701,4.91303144334815
"ENSMUST00000153395",8.34132501610071,8.65842567610356,8.52295982211783,9.17916599015511,8.92924818991849,8.82633447235695,8.2993667041558,8.60573535928159,10.4662934014007,10.5076530988159,9.95144063109699,10.2327422871758,10.3460090630051,9.50593474347441,10.5878992179589
"ENSMUST00000153400",5.93068032375428,6.05785270065094,5.94376620939966,6.4351517388263,6.32459168828381,6.27339399692645,6.24997409560853,6.19858627948167,6.1442490476093,6.19858627948167,6.05611341320039,6.0830376926798,6.19858627948167,6.3118981304328,6.20860627056774
"ENSMUST00000153478",6.21750432119006,6.16831223986561,6.08122471281721,5.6328809520674,5.59867122932645,5.31545829367067,4.70832509282841,5.35333852472264,5.02760150869243,4.77152998701689,4.90144967621693,5.34798381084424,5.2625346089198,5.46974024548624,5.32507940992517
"ENSMUST00000153488",10.4812732607967,10.2702657030373,10.5670510213666,8.36476853345703,9.48800077280179,9.31648347617099,8.8489172426467,9.78127150148938,7.02710460572338,6.51270017193904,7.09258761075056,7.73139977833521,7.70955645129904,6.81471566162278,7.74797582802503
"ENSMUST00000153512",9.21611112773927,9.0484179808316,9.20520668026955,7.65077569898117,7.84914577407977,8.75485534997524,9.40141274416644,8.76198721024795,10.1777654461847,10.1796102446863,10.3463264577807,10.5854227179606,10.4431190609038,9.97140182789304,10.9924960320527
"ENSMUST00000153541",5.16192563682213,5.05950772429049,5.27701920048976,5.2049139769694,4.99691810559913,5.41562551997052,5.18303823129061,5.20485274874011,5.16192563682213,5.40095352143053,5.35091758325236,5.06996673825651,4.96190508356532,4.4321608719773,4.97810129715667
"ENSMUST00000153628",5.16783203896178,5.03239341467289,5.20648099288346,5.02632512227152,5.14721199579865,5.11611197264986,5.19225700213319,5.01325668276948,5.03030954935261,4.84202967441173,5.04304276846603,4.99970002296855,4.84946551877355,4.79881208716371,4.72205224612421
"ENSMUST00000153644",5.26694739559344,4.93243933975375,5.03170712555697,5.15520578880464,5.15076723988717,5.41641515347787,4.8171631943692,5.37596198536538,5.40754857383301,5.30340423972873,5.10810644000711,5.02404049803607,5.8464235141923,5.73382899198153,5.99136247012546
"ENSMUST00000153712",8.11108152638335,8.06896323121005,8.11306395627013,6.40514304466849,6.78888258753227,6.73086132607019,6.72015674085002,6.83069736916735,5.48812238736012,5.0918285217243,5.78467749362925,5.23261002006124,5.314059748698,5.33549998350739,5.59372955689987
"ENSMUST00000153735",7.29853270848166,7.2171501152435,7.24527163745344,6.65578636881618,6.78700708899208,6.18422870435886,5.87900465708258,6.01524541029316,5.80258921671455,5.70409299400764,6.26294150797911,5.62932913069127,5.90127995568624,5.95093914118726,6.18921873311923
